,nvars,nclauses,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,VG-mean,VG-coeff-variation,CG-mean,CG-coeff-variation,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-entropy
SWGCP_only_5000/SWlin2006.15179.cnf,1965,15720,1,0,0,0.001526718,0.881917104,0.376770161,0,0.875,0.875,0.001526718,0.034663861,0.536272766,0.166875449,0.006055045,0.536272766,0.000890585,0.029711881,0.536272766,0.003435115,0.038515401,0.001831632,1.142363788,1.672872057,0.110125482,0.450161452,1.356326455
SWGCP_only_5000/SWlin2006.15180.cnf,1910,15280,1,0,0,0.001570681,0.881917104,0.376770161,0,0.875,0.875,0.001570681,0.030148942,0.46895476,0.16682105,0.005141272,0.46895476,0.00091623,0.02584195,0.46895476,0.003534031,0.033498824,0.001883686,1.142145752,1.5669046,0.110117401,0.449430518,1.265893233
SWGCP_only_5000/SWlin2006.15181.cnf,1855,14840,1,0,0,0.001617251,0.881917104,0.376770161,0,0.875,0.875,0.001617251,0.033512546,0.525805093,0.166857581,0.005726188,0.525805093,0.000943396,0.02872504,0.525805093,0.003638814,0.037236162,0.001940056,1.142262395,1.629967444,0.110118072,0.449897666,1.315367698
SWGCP_only_5000/SWlin2006.15182.cnf,1565,12520,1,0,0,0.001916933,0.881917104,0.376770161,0,0.875,0.875,0.001916933,0.031244453,0.491706469,0.166828911,0.005211972,0.491706469,0.001118211,0.02678096,0.491706469,0.004313099,0.034716059,0.002299133,1.142202306,1.592329363,0.110117255,0.449516344,1.260271739
SWGCP_only_5000/SWlin2006.15183.cnf,1890,15120,1,0,0,0.001587302,0.881917104,0.376770161,0,0.875,0.875,0.001587302,0.032642758,0.526973728,0.16684735,0.005556298,0.526973728,0.000925926,0.027979507,0.526973728,0.003571429,0.036269732,0.001903992,1.142279736,1.653912401,0.110121615,0.44977238,1.313347221
SWGCP_only_5000/SWlin2006.15184.cnf,1865,14920,1,0,0,0.001608579,0.881917104,0.376770161,0,0.875,0.875,0.001608579,0.032860815,0.495413522,0.166848969,0.005580564,0.495413522,0.000938338,0.028166413,0.495413522,0.003619303,0.036512017,0.001929549,1.142289013,1.614405149,0.110121315,0.44979552,1.301993227
SWGCP_only_5000/SWlin2006.15185.cnf,515,4120,1,0,0,0.005825243,0.881917104,0.376770161,0,0.875,0.875,0.005825243,0.032844309,0.539534124,0.166847715,0.005528475,0.539534124,0.003398058,0.028152265,0.539534124,0.013106796,0.036493677,0.006987581,1.142296265,1.663124215,0.110121728,0.449771394,1.320053603
SWGCP_only_5000/SWlin2006.15186.cnf,2000,16000,1,0,0,0.0015,0.881917104,0.376770161,0,0.875,0.875,0.0015,0.031180478,0.493526573,0.166828588,0.0052115,0.493526573,0.000875,0.026726124,0.493526573,0.003375,0.034644976,0.001799062,1.142220321,1.605763078,0.110119154,0.449519088,1.276129674
SWGCP_only_5000/SWlin2006.15187.cnf,1565,12520,1,0,0,0.001916933,0.881917104,0.376770161,0,0.875,0.875,0.001916933,0.032633767,0.524363418,0.166847636,0.005567536,0.524363418,0.001118211,0.0279718,0.524363418,0.004313099,0.036259741,0.002299388,1.142239118,1.633701032,0.110118483,0.449768554,1.302487366
SWGCP_only_5000/SWlin2006.15188.cnf,610,4880,1,0,0,0.004918033,0.881917104,0.376770161,0,0.875,0.875,0.004918033,0.028229479,0.4358824,0.166800413,0.004752355,0.4358824,0.002868852,0.024196696,0.4358824,0.011065574,0.031366087,0.005897272,1.142102768,1.536483491,0.110117856,0.449164959,1.239409647
SWGCP_only_5000/SWlin2006.15189.cnf,905,7240,1,0,0,0.003314917,0.881917104,0.376770161,0,0.875,0.875,0.003314917,0.032776191,0.516183624,0.166850829,0.005644621,0.516183624,0.001933702,0.028093878,0.516183624,0.007458564,0.03641799,0.003976336,1.142251748,1.625935127,0.110120309,0.449824908,1.317213117
SWGCP_only_5000/SWlin2006.15190.cnf,1990,15920,1,0,0,0.001507538,0.881917104,0.376770161,0,0.875,0.875,0.001507538,0.032890696,0.521590093,0.166845717,0.005465205,0.521590093,0.000879397,0.028192025,0.521590093,0.00339196,0.036545218,0.001808351,1.142295779,1.63438987,0.110120002,0.449734752,1.297681398
SWGCP_only_5000/SWlin2006.15191.cnf,2260,18080,1,0,0,0.001327434,0.881917104,0.376770161,0,0.875,0.875,0.001327434,0.033259505,0.516092174,0.166853206,0.005638527,0.516092174,0.000774336,0.028508147,0.516092174,0.002986726,0.036955006,0.001592357,1.14229501,1.625779643,0.110120767,0.449847069,1.307547231
SWGCP_only_5000/SWlin2006.15192.cnf,1010,8080,1,0,0,0.002970297,0.881917104,0.376770161,0,0.875,0.875,0.002970297,0.032114687,0.472311612,0.166846685,0.005636929,0.472311612,0.001732673,0.027526875,0.472311612,0.006683168,0.035682986,0.003562763,1.142240615,1.5872627,0.110122557,0.449791209,1.30905386
SWGCP_only_5000/SWlin2006.15193.cnf,2420,19360,1,0,0,0.001239669,0.881917104,0.376770161,0,0.875,0.875,0.001239669,0.032584565,0.527979957,0.166846308,0.005533142,0.527979957,0.00072314,0.027929627,0.527979957,0.002789256,0.036205073,0.001486995,1.142246226,1.629047098,0.110119012,0.449751919,1.307965347
SWGCP_only_5000/SWlin2006.15194.cnf,1350,10800,1,0,0,0.002222222,0.881917104,0.376770161,0,0.875,0.875,0.002222222,0.032075015,0.522171841,0.166839334,0.005399118,0.522171841,0.001296296,0.02749287,0.522171841,0.005,0.035638906,0.002665466,1.142248784,1.635232243,0.110120079,0.449662378,1.308000063
SWGCP_only_5000/SWlin2006.15195.cnf,2180,17440,1,0,0,0.001376147,0.881917104,0.376770161,0,0.875,0.875,0.001376147,0.029327321,0.460381089,0.166811018,0.004937019,0.460381089,0.000802752,0.025137704,0.460381089,0.00309633,0.032585912,0.001650285,1.142113861,1.549956439,0.110116174,0.449294586,1.253152568
SWGCP_only_5000/SWlin2006.15196.cnf,780,6240,1,0,0,0.003846154,0.881917104,0.376770161,0,0.875,0.875,0.003846154,0.036544084,0.524827583,0.166878848,0.00584972,0.524827583,0.00224359,0.031323501,0.524827583,0.008653846,0.040604538,0.004615076,1.142478596,1.641547988,0.110118078,0.450123507,1.291891395
SWGCP_only_5000/SWlin2006.15197.cnf,1225,9800,1,0,0,0.00244898,0.881917104,0.376770161,0,0.875,0.875,0.00244898,0.031943828,0.519212325,0.166837924,0.005377058,0.519212325,0.001428571,0.027380424,0.519212325,0.005510204,0.035493142,0.002937422,1.142240151,1.633578876,0.110119243,0.44963764,1.281768157
SWGCP_only_5000/SWlin2006.15198.cnf,1420,11360,1,0,0,0.002112676,0.881917104,0.376770161,0,0.875,0.875,0.002112676,0.031274443,0.504120936,0.166830822,0.005264493,0.504120936,0.001232394,0.026806665,0.504120936,0.004753521,0.034749381,0.002533909,1.142216171,1.613772246,0.110119356,0.44955134,1.285646895
SWGCP_only_5000/SWlin2006.15199.cnf,1885,15080,1,0,0,0.001591512,0.881917104,0.376770161,0,0.875,0.875,0.001591512,0.032117527,0.514684471,0.166841646,0.005469144,0.514684471,0.000928382,0.027529309,0.514684471,0.003580902,0.035686141,0.001908961,1.142235827,1.622705897,0.110119648,0.449697042,1.295579603
SWGCP_only_5000/SWlin2006.15200.cnf,1675,13400,1,0,0,0.001791045,0.881917104,0.376770161,0,0.875,0.875,0.001791045,0.03407143,0.535413365,0.166864181,0.005827723,0.535413365,0.001044776,0.029204083,0.535413365,0.004029851,0.037857145,0.002148641,1.142302886,1.643624165,0.110119809,0.449986252,1.324337898
SWGCP_only_5000/SWlin2006.15201.cnf,1595,12760,1,0,0,0.001880878,0.881917104,0.376770161,0,0.875,0.875,0.001880878,0.029508926,0.464446971,0.166812811,0.004967564,0.464446971,0.001097179,0.025293365,0.464446971,0.004231975,0.032787696,0.002255592,1.142137166,1.560560739,0.110117724,0.449322548,1.265487039
SWGCP_only_5000/SWlin2006.15202.cnf,1035,8280,1,0,0,0.002898551,0.881917104,0.376770161,0,0.875,0.875,0.002898551,0.034752402,0.54976175,0.166870328,0.005891324,0.54976175,0.001690821,0.029787773,0.54976175,0.006521739,0.03861378,0.003477473,1.142352225,1.67214237,0.110120761,0.450058842,1.325449857
SWGCP_only_5000/SWlin2006.15203.cnf,2345,18760,1,0,0,0.001279318,0.881917104,0.376770161,0,0.875,0.875,0.001279318,0.033984402,0.522162216,0.166857734,0.005651812,0.522162216,0.000746269,0.029129488,0.522162216,0.002878465,0.037760447,0.001534732,1.142327285,1.632246028,0.110119246,0.44988646,1.303943883
SWGCP_only_5000/SWlin2006.15204.cnf,1425,11400,1,0,0,0.002105263,0.881917104,0.376770161,0,0.875,0.875,0.002105263,0.031219527,0.48954428,0.166832699,0.00534063,0.48954428,0.00122807,0.026759595,0.48954428,0.004736842,0.034688363,0.002525008,1.142202842,1.590758107,0.110119713,0.449587877,1.287694462
SWGCP_only_5000/SWlin2006.15205.cnf,2070,16560,1,0,0,0.001449275,0.881917104,0.376770161,0,0.875,0.875,0.001449275,0.033272892,0.531763074,0.166855849,0.005710632,0.531763074,0.000845411,0.028519622,0.531763074,0.00326087,0.03696988,0.001738518,1.142256035,1.64380794,0.110118568,0.449876377,1.311801558
SWGCP_only_5000/SWlin2006.15206.cnf,1855,14840,1,0,0,0.001617251,0.881917104,0.376770161,0,0.875,0.875,0.001617251,0.030592629,0.488772435,0.166823742,0.005149829,0.488772435,0.000943396,0.026222254,0.488772435,0.003638814,0.03399181,0.001939602,1.142190102,1.598197679,0.110119025,0.449461372,1.275246953
SWGCP_only_5000/SWlin2006.15207.cnf,1925,15400,1,0,0,0.001558442,0.881917104,0.376770161,0,0.875,0.875,0.001558442,0.033976479,0.550852611,0.166860931,0.005741991,0.550852611,0.000909091,0.029122697,0.550852611,0.003506494,0.037751644,0.001869582,1.142313015,1.670104442,0.11011982,0.44993502,1.323889338
SWGCP_only_5000/SWlin2006.15208.cnf,815,6520,1,0,0,0.003680982,0.881917104,0.376770161,0,0.875,0.875,0.003680982,0.031976474,0.519948751,0.166838274,0.005382548,0.519948751,0.002147239,0.027408406,0.519948751,0.008282209,0.035529416,0.004415155,1.14226417,1.649172509,0.110121656,0.449653858,1.315176024
SWGCP_only_5000/SWlin2006.15209.cnf,1325,10600,1,0,0,0.002264151,0.881917104,0.376770161,0,0.875,0.875,0.002264151,0.033175728,0.514545951,0.166856665,0.005755761,0.514545951,0.001320755,0.028436338,0.514545951,0.00509434,0.03686192,0.002716002,1.142323337,1.645371471,0.110125664,0.449919162,1.332809913
SWGCP_only_5000/SWlin2006.15210.cnf,1810,14480,1,0,0,0.001657459,0.881917104,0.376770161,0,0.875,0.875,0.001657459,0.032776191,0.529594638,0.166848897,0.005581186,0.529594638,0.000966851,0.028093878,0.529594638,0.003729282,0.03641799,0.001988168,1.142260502,1.642845777,0.110119833,0.449788305,1.313718424
SWGCP_only_5000/SWlin2006.15211.cnf,2235,17880,1,0,0,0.001342282,0.881917104,0.376770161,0,0.875,0.875,0.001342282,0.031035649,0.483453792,0.166828772,0.005246172,0.483453792,0.000782998,0.026601985,0.483453792,0.003020134,0.034484055,0.001609881,1.142207487,1.591476893,0.110119193,0.449527471,1.27268058
SWGCP_only_5000/SWlin2006.15212.cnf,690,5520,1,0,0,0.004347826,0.881917104,0.376770161,0,0.875,0.875,0.004347826,0.033272892,0.518724128,0.166857539,0.00576489,0.518724128,0.002536232,0.028519622,0.518724128,0.009782609,0.03696988,0.005215553,1.142256035,1.631917627,0.110119546,0.449909208,1.322094488
SWGCP_only_5000/SWlin2006.15213.cnf,1970,15760,1,0,0,0.001522843,0.881917104,0.376770161,0,0.875,0.875,0.001522843,0.030850878,0.494582633,0.166826405,0.005193261,0.494582633,0.000888325,0.026443609,0.494582633,0.003426396,0.034278753,0.001826413,1.142180134,1.596474454,0.110117616,0.449491579,1.277394725
SWGCP_only_5000/SWlin2006.15214.cnf,580,4640,1,0,0,0.005172414,0.881917104,0.376770161,0,0.875,0.875,0.005172414,0.028950347,0.451952527,0.166807331,0.004873612,0.451952527,0.003017241,0.024814583,0.451952527,0.011637931,0.032167052,0.006202623,1.142143161,1.557117567,0.110119661,0.449259655,1.266479846
SWGCP_only_5000/SWlin2006.15215.cnf,1140,9120,1,0,0,0.002631579,0.881917104,0.376770161,0,0.875,0.875,0.002631579,0.031219527,0.502883733,0.166830246,0.005255257,0.502883733,0.001535088,0.026759595,0.502883733,0.005921053,0.034688363,0.00315626,1.14221744,1.625354844,0.110119549,0.449543841,1.28380097
SWGCP_only_5000/SWlin2006.15216.cnf,1110,8880,1,0,0,0.002702703,0.881917104,0.376770161,0,0.875,0.875,0.002702703,0.0316386,0.474081739,0.166835567,0.005368778,0.474081739,0.001576577,0.0271188,0.474081739,0.006081081,0.035154,0.003241671,1.14220592,1.571673561,0.110117519,0.449611993,1.268480568
SWGCP_only_5000/SWlin2006.15217.cnf,2085,16680,1,0,0,0.001438849,0.881917104,0.376770161,0,0.875,0.875,0.001438849,0.032132652,0.516135486,0.166841632,0.005465661,0.516135486,0.000839329,0.027542273,0.516135486,0.00323741,0.035702947,0.00172585,1.142235013,1.625736974,0.110119427,0.449694984,1.303510571
SWGCP_only_5000/SWlin2006.15218.cnf,1215,9720,1,0,0,0.002469136,0.881917104,0.376770161,0,0.875,0.875,0.002469136,0.031171312,0.501797606,0.166829741,0.005247149,0.501797606,0.001440329,0.026718267,0.501797606,0.005555556,0.034634791,0.002961418,1.142239749,1.626009781,0.110121673,0.449545365,1.297219243
SWGCP_only_5000/SWlin2006.15219.cnf,1850,14800,1,0,0,0.001621622,0.881917104,0.376770161,0,0.875,0.875,0.001621622,0.033557803,0.513005561,0.166856747,0.005697128,0.513005561,0.000945946,0.028763831,0.513005561,0.003648649,0.037286448,0.001945307,1.142311316,1.625147655,0.1101211,0.449892187,1.310755568
SWGCP_only_5000/SWlin2006.15220.cnf,910,7280,1,0,0,0.003296703,0.881917104,0.376770161,0,0.875,0.875,0.003296703,0.034942828,0.538421604,0.166879275,0.006117349,0.538421604,0.001923077,0.029950995,0.538421604,0.007417582,0.038825364,0.003955214,1.142337409,1.662832801,0.110122569,0.450201609,1.35340531
SWGCP_only_5000/SWlin2006.15221.cnf,815,6520,1,0,0,0.003680982,0.881917104,0.376770161,0,0.875,0.875,0.003680982,0.033282169,0.525193944,0.16684951,0.005516245,0.525193944,0.002147239,0.028527574,0.525193944,0.008282209,0.036980188,0.004415625,1.142379667,1.666903291,0.110125773,0.449800511,1.332902238
SWGCP_only_5000/SWlin2006.15222.cnf,940,7520,1,0,0,0.003191489,0.881917104,0.376770161,0,0.875,0.875,0.003191489,0.032160208,0.524094007,0.166840252,0.005413444,0.524094007,0.001861702,0.027565892,0.524094007,0.007180851,0.035733564,0.00382809,1.142210157,1.62551631,0.110116453,0.449661216,1.286065755
SWGCP_only_5000/SWlin2006.15223.cnf,1510,12080,1,0,0,0.001986755,0.881917104,0.376770161,0,0.875,0.875,0.001986755,0.028771767,0.447965423,0.166805601,0.004843574,0.447965423,0.00115894,0.024661514,0.447965423,0.004470199,0.03196863,0.002382434,1.142158813,1.56756625,0.110121383,0.449242766,1.271039283
SWGCP_only_5000/SWlin2006.15224.cnf,2370,18960,1,0,0,0.001265823,0.881917104,0.376770161,0,0.875,0.875,0.001265823,0.030621014,0.463499092,0.166823402,0.005143662,0.463499092,0.000738397,0.026246584,0.463499092,0.002848101,0.034023349,0.001518131,1.142180119,1.566617761,0.110117714,0.449455553,1.263025401
SWGCP_only_5000/SWlin2006.15225.cnf,895,7160,1,0,0,0.003351955,0.881917104,0.376770161,0,0.875,0.875,0.003351955,0.03295879,0.520280273,0.166846189,0.005468822,0.520280273,0.001955307,0.028250391,0.520280273,0.007541899,0.036620877,0.004020825,1.142272445,1.634331022,0.11011787,0.449734625,1.286423966
SWGCP_only_5000/SWlin2006.15226.cnf,820,6560,1,0,0,0.003658537,0.881917104,0.376770161,0,0.875,0.875,0.003658537,0.033180544,0.522915969,0.166855705,0.005723998,0.522915969,0.002134146,0.028440466,0.522915969,0.008231707,0.036867271,0.004388664,1.142336201,1.656251927,0.110126839,0.449912135,1.341817748
SWGCP_only_5000/SWlin2006.15227.cnf,1320,10560,1,0,0,0.002272727,0.881917104,0.376770161,0,0.875,0.875,0.002272727,0.034020691,0.541501023,0.166861674,0.005759964,0.541501023,0.001325758,0.029160592,0.541501023,0.005113636,0.037800768,0.002726484,1.142340403,1.671612538,0.110122277,0.449956162,1.341083079
SWGCP_only_5000/SWlin2006.15228.cnf,2420,19360,1,0,0,0.001239669,0.881917104,0.376770161,0,0.875,0.875,0.001239669,0.035127343,0.531433133,0.166871489,0.005866292,0.531433133,0.00072314,0.030109151,0.531433133,0.002789256,0.039030381,0.001487315,1.142420593,1.667889765,0.110123548,0.450074303,1.322434745
SWGCP_only_5000/SWlin2006.15229.cnf,1175,9400,1,0,0,0.002553191,0.881917104,0.376770161,0,0.875,0.875,0.002553191,0.033510169,0.517134124,0.166861082,0.005831661,0.517134124,0.001489362,0.028723002,0.517134124,0.005744681,0.037233521,0.003062811,1.142277243,1.628355178,0.11012131,0.449965376,1.332334672
SWGCP_only_5000/SWlin2006.15230.cnf,875,7000,1,0,0,0.003428571,0.881917104,0.376770161,0,0.875,0.875,0.003428571,0.028171808,0.40314936,0.166797013,0.004647946,0.40314936,0.002,0.024147264,0.40314936,0.007714286,0.031302009,0.004111224,1.142111014,1.493984289,0.110117073,0.449113868,1.212138026
SWGCP_only_5000/SWlin2006.15231.cnf,1005,8040,1,0,0,0.002985075,0.881917104,0.376770161,0,0.875,0.875,0.002985075,0.032194475,0.505089463,0.166844101,0.005536276,0.505089463,0.001741294,0.027595265,0.505089463,0.006716418,0.035771639,0.003580512,1.142235981,1.60531448,0.110120482,0.449739894,1.30124246
SWGCP_only_5000/SWlin2006.15232.cnf,1930,15440,1,0,0,0.001554404,0.881917104,0.376770161,0,0.875,0.875,0.001554404,0.03230272,0.510591559,0.166842311,0.0054617,0.510591559,0.000906736,0.027688046,0.510591559,0.003497409,0.035891912,0.00186448,1.142248971,1.621426859,0.110119172,0.449698162,1.293629941
SWGCP_only_5000/SWlin2006.15233.cnf,1395,11160,1,0,0,0.002150538,0.881917104,0.376770161,0,0.875,0.875,0.002150538,0.03233265,0.515460245,0.166844625,0.005526676,0.515460245,0.00125448,0.0277137,0.515460245,0.00483871,0.035925166,0.002579537,1.142238152,1.626868739,0.110119756,0.44973924,1.311276593
SWGCP_only_5000/SWlin2006.15234.cnf,1945,15560,1,0,0,0.001542416,0.881917104,0.376770161,0,0.875,0.875,0.001542416,0.03161826,0.503402375,0.166833167,0.005284598,0.503402375,0.000899743,0.027101366,0.503402375,0.003470437,0.0351314,0.001849999,1.142232116,1.614553868,0.110119071,0.449577625,1.285311004
SWGCP_only_5000/SWlin2006.15235.cnf,775,6200,1,0,0,0.003870968,0.881917104,0.376770161,0,0.875,0.875,0.003870968,0.032791292,0.538337317,0.166847131,0.00551956,0.538337317,0.002258065,0.028106822,0.538337317,0.008709677,0.036434769,0.00464334,1.142273535,1.661307114,0.110120062,0.449759556,1.316965379
SWGCP_only_5000/SWlin2006.15236.cnf,845,6760,1,0,0,0.003550296,0.881917104,0.376770161,0,0.875,0.875,0.003550296,0.032686023,0.5118437,0.166843019,0.005417544,0.5118437,0.002071006,0.028016591,0.5118437,0.007988166,0.036317803,0.004258648,1.142281249,1.618980818,0.110119037,0.44969605,1.280154227
SWGCP_only_5000/SWlin2006.15237.cnf,2200,17600,1,0,0,0.001363636,0.881917104,0.376770161,0,0.875,0.875,0.001363636,0.032760225,0.524361434,0.166847244,0.005535357,0.524361434,0.000795455,0.028080193,0.524361434,0.003068182,0.03640025,0.001635718,1.14232415,1.654936132,0.11012437,0.449777368,1.323945652
SWGCP_only_5000/SWlin2006.15238.cnf,1495,11960,1,0,0,0.002006689,0.881917104,0.376770161,0,0.875,0.875,0.002006689,0.031232576,0.5031777,0.166830383,0.005257452,0.5031777,0.001170569,0.026770779,0.5031777,0.00451505,0.034702862,0.002406782,1.142218464,1.620956901,0.110119793,0.44954821,1.293284009
SWGCP_only_5000/SWlin2006.15239.cnf,950,7600,1,0,0,0.003157895,0.881917104,0.376770161,0,0.875,0.875,0.003157895,0.030826813,0.494041033,0.166826156,0.005189214,0.494041033,0.001842105,0.026422983,0.494041033,0.007105263,0.034252014,0.003787396,1.142204545,1.610946379,0.110119703,0.449494596,1.286240706
SWGCP_only_5000/SWlin2006.15240.cnf,1875,15000,1,0,0,0.0016,0.881917104,0.376770161,0,0.875,0.875,0.0016,0.031622777,0.50307349,0.166836364,0.005387259,0.50307349,0.000933333,0.027105237,0.50307349,0.0036,0.035136418,0.001919067,1.142216527,1.613830425,0.110119558,0.449631447,1.303866827
SWGCP_only_5000/SWlin2006.15241.cnf,1195,9560,1,0,0,0.00251046,0.881917104,0.376770161,0,0.875,0.875,0.00251046,0.032342311,0.512748612,0.166840133,0.00538394,0.512748612,0.001464435,0.027721981,0.512748612,0.005648536,0.035935902,0.003011261,1.142296317,1.644209389,0.110121901,0.449671452,1.301098705
SWGCP_only_5000/SWlin2006.15242.cnf,1710,13680,1,0,0,0.001754386,0.881917104,0.376770161,0,0.875,0.875,0.001754386,0.031219527,0.502883733,0.166830246,0.005255257,0.502883733,0.001023392,0.026759595,0.502883733,0.003947368,0.034688363,0.002104173,1.142204695,1.613692411,0.110118656,0.449542839,1.287030674
SWGCP_only_5000/SWlin2006.15243.cnf,1085,8680,1,0,0,0.002764977,0.881917104,0.376770161,0,0.875,0.875,0.002764977,0.032001024,0.474168447,0.166833934,0.005251872,0.474168447,0.001612903,0.027429449,0.474168447,0.006221198,0.035556693,0.003316459,1.142326063,1.60627921,0.110123448,0.449589371,1.277408852
SWGCP_only_5000/SWlin2006.15244.cnf,1585,12680,1,0,0,0.001892744,0.881917104,0.376770161,0,0.875,0.875,0.001892744,0.031046701,0.487261551,0.166826864,0.005179016,0.487261551,0.001104101,0.026611458,0.487261551,0.004258675,0.034496335,0.002270087,1.142212041,1.599131703,0.110118646,0.449495132,1.267040417
SWGCP_only_5000/SWlin2006.15245.cnf,2145,17160,1,0,0,0.001398601,0.881917104,0.376770161,0,0.875,0.875,0.001398601,0.032686023,0.529281464,0.16684481,0.0054688,0.529281464,0.000815851,0.028016591,0.529281464,0.003146853,0.036317803,0.001677649,1.142234512,1.624010661,0.11011626,0.449714916,1.287143016
SWGCP_only_5000/SWlin2006.15246.cnf,710,5680,1,0,0,0.004225352,0.881917104,0.376770161,0,0.875,0.875,0.004225352,0.031274443,0.47036502,0.166835746,0.00543419,0.47036502,0.002464789,0.026806665,0.47036502,0.009507042,0.034749381,0.005067819,1.142199429,1.5791598,0.110120381,0.449637638,1.295166244
